temp1,tempmax1,tempmin1,tempavg1,temp2,tempmax2,tempmin2,tempavg2,temp3,tempmax3,tempmin3,tempavg3,temp4,tempmax4,tempmin4,tempavg4,temp5,tempmax5,tempmin5,tempavg5,temp6,tempmax6,tempmin6,tempavg6,temp7,tempmax7,tempmin7,tempavg7,temp8,tempmax8,tempmin8,tempavg8,temp9,tempmax9,tempmin9,tempavg9,temp10,tempmax10,tempmin10,tempavg10,temp11,tempmax11,tempmin11,tempavg11,temp12,tempmax12,tempmin12,tempavg12,temp13,tempmax13,tempmin13,tempavg13,temp14,tempmax14,tempmin14,tempavg14,temp15,tempmax15,tempmin15,tempavg15,temp16,tempmax16,tempmin16,tempavg16,temp17,tempmax17,tempmin17,tempavg17,temp18,tempmax18,tempmin18,tempavg18,temp19,tempmax19,tempmin19,tempavg19,temp20,tempmax20,tempmin20,tempavg20,temp21,tempmax21,tempmin21,tempavg21,temp22,tempmax22,tempmin22,tempavg22,temp23,tempmax23,tempmin23,tempavg23,temp24,tempmax24,tempmin24,tempavg24,temp25,tempmax25,tempmin25,tempavg25,temp26,tempmax26,tempmin26,tempavg26,temp27,tempmax27,tempmin27,tempavg27,temp28,tempmax28,tempmin28,tempavg28,temp29,tempmax29,tempmin29,tempavg29,temp30,tempmax30,tempmin30,tempavg30,temp31,tempmax31,tempmin31,tempavg31,temp32,tempmax32,tempmin32,tempavg32,temp33,tempmax33,tempmin33,tempavg33,temp34,tempmax34,tempmin34,tempavg34,temp35,tempmax35,tempmin35,tempavg35,temp36,tempmax36,tempmin36,tempavg36,temp37,tempmax37,tempmin37,tempavg37,temp38,tempmax38,tempmin38,tempavg38,temp39,tempmax39,tempmin39,tempavg39,temp40,tempmax40,tempmin40,tempavg40,temp41,tempmax41,tempmin41,tempavg41,temp42,tempmax42,tempmin42,tempavg42,temp43,tempmax43,tempmin43,tempavg43,temp44,tempmax44,tempmin44,tempavg44,temp45,tempmax45,tempmin45,tempavg45,temp46,tempmax46,tempmin46,tempavg46,temp47,tempmax47,tempmin47,tempavg47,temp48,tempmax48,tempmin48,tempavg48,temp49,tempmax49,tempmin49,tempavg49,temp50,tempmax50,tempmin50,tempavg50,code
27,27.23225165,27,27.02580548,26.23225165,27,26.23225165,26.42418873,27.76774835,28.76774835,27.76774835,28.16384594,27,27.23225165,26.23225165,26.43709264,27.76774835,27.76774835,27,27.25591356,28.53549671,28.76774835,27.76774835,28.36800643,26.23225165,27,26.23225165,26.4881652,27,27.76774835,27,27.25591356,28.53549671,28.76774835,28.53549671,28.54915775,27,27.76774835,26.23225165,27,27,27.76774835,27,27.19193709,27.76774835,29.53549671,27.76774835,28.54710929,27,27,26.23225165,26.4881652,27.76774835,28,26.23225165,27.27139778,28.76774835,28.76774835,28.53549671,28.75484445,26.23225165,27,26.23225165,26.61612582,27,27.76774835,26.23225165,27,26.23225165,29.30324506,26.23225165,27.47984272,26.23225165,27,26,26.73548427,27.76774835,28.53549671,27.53549671,27.79834168,27.53549671,28.53549671,27.53549671,28.09697604,29.07099342,29.30324506,26.76774835,28.33056947,26.23225165,26.23225165,26,26.07334275,26.76774835,28.53549671,26.76774835,28.08331268,26.76774835,29.30324506,26.76774835,27.92587236,29.30324506,29.30324506,29.07099342,29.19873182,29.83874177,30.07099342,29.83874177,30.05647769,29.07099342,29.30324506,29.07099342,29.16131376,29.30324506,29.30324506,29.07099342,29.23493521,30.07099342,30.07099342,30.07099342,30.07099342,29.30324506,29.30324506,26.76774835,28.52259281,26.23225165,27,26,26.57514038,27,28.53549671,27,27.95968544,26,26.23225165,26,26.18335571,26.23225165,27,26,26.4759418,27.76774835,28.76774835,27.76774835,28.31829253,26.23225165,27,26.23225165,26.42418873,26.23225165,26.23225165,26,26.14668549,26.76774835,28.53549671,26.76774835,27.47802171,26,26.23225165,25.23225165,25.91807587,25.46450329,26.23225165,25.23225165,25.87311617,27,28.53549671,27,27.76774835,27,27,26,26.59032034,29.53549671,29.53549671,29.30324506,29.35789155,29.30324506,30.30324506,29.30324506,29.7971322,29.30324506,29.30324506,29.07099342,29.26453568,29.30324506,29.30324506,29.30324506,29.30324506,29.30324506,30.30324506,29.30324506,29.597868,29.30324506,29.30324506,29.30324506,29.30324506,29.53549671,29.53549671,29.30324506,29.31614896,1
24.68436122,24.68436122,23.84218061,24.26327091,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,23,21.31563878,22.15781939,25,25,22.47345817,23.73672909,21.31563878,21.31563878,21.31563878,21.31563878,22.15781939,24.68436122,22.15781939,23.4210903,24.68436122,24.68436122,21.31563878,23,21.63127757,21.63127757,21.63127757,21.63127757,21.31563878,24.68436122,21.31563878,22.71927594,24.68436122,24.68436122,21.31563878,23.28072406,21.31563878,21.31563878,21.31563878,21.31563878,24.68436122,24.68436122,24.68436122,24.68436122,25.84218061,25.84218061,21.63127757,23.52618393,21.31563878,21.31563878,21.31563878,21.31563878,22.15781939,24.68436122,22.15781939,23.84218061,24,24,21.31563878,22.18938327,21.63127757,21.63127757,21.63127757,21.63127757,24,24.84218061,23.84218061,24.45624309,22.15781939,22.15781939,21.31563878,21.59636284,21.31563878,21.31563878,21.31563878,21.31563878,24.68436122,25.52654183,24.68436122,24.96508528,21.63127757,21.63127757,21.63127757,21.63127757,21.31563878,21.31563878,21.31563878,21.31563878,24.68436122,24.68436122,24.68436122,24.68436122,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,21.63127757,21.31563878,21.55236787,25,25,24.68436122,24.90530837,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,24.68436122,21.31563878,23.10527258,21.63127757,21.63127757,21.63127757,21.63127757,21.31563878,22.15781939,21.31563878,21.59636284,24.68436122,24.68436122,23.84218061,24.40363716,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,22.47345817,21.31563878,21.72787848,25,25,23,24.27020224,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,24.68436122,21.31563878,23,24.68436122,24.68436122,21.31563878,23.56145655,21.63127757,21.63127757,21.63127757,21.63127757,21.31563878,24.68436122,21.31563878,22.71927594,24.68436122,24.68436122,21.31563878,23.28072406,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,25,21.31563878,23.16909243,23.31563878,23.31563878,21.31563878,22.38928836,21.31563878,21.31563878,21.31563878,21.31563878,21.31563878,24.68436122,21.31563878,23.56145655,21.31563878,21.31563878,21.31563878,21.31563878,21.63127757,21.63127757,21.63127757,21.63127757,22.15781939,24.68436122,22.15781939,23.84218061,2
27.88317498,28.44158749,27.88317498,27.9452202,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,28.44158749,27.88317498,27.91256423,27.88317498,28.44158749,27.88317498,27.91420038,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,28.88317498,27.88317498,27.97875097,27.88317498,28.32476248,27.88317498,27.98508013,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,28.44158749,27.88317498,27.91602081,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,28.44158749,27.88317498,27.91109561,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,28.44158749,27.88317498,27.92040435,28.44158749,28.44158749,27.88317498,28.41056209,27.88317498,28.32476248,27.88317498,27.95677437,27.88317498,28.32476248,27.88317498,27.91997247,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.32476248,27.70867107,27.88317498,27.88317498,27.32476248,27.58754582,27.32476248,27.88317498,27.32476248,27.7517861,27.32476248,28.32476248,27.32476248,27.42443103,27.88317498,28.32476248,27.32476248,27.53790105,27.32476248,27.88317498,27.32476248,27.7189347,27.32476248,27.88317498,27.32476248,27.6480554,15.07713772,15.07713772,14.51872521,14.82585209,14.51872521,15.07713772,14.51872521,15.04223694,27.32476248,27.88317498,27.32476248,27.54192352,15.07713772,15.07713772,14.51872521,14.91289743,15.07713772,15.07713772,15.07713772,15.07713772,27.88317498,27.88317498,27.32476248,27.85214958,27.88317498,27.88317498,27.32476248,27.78463193,27.88317498,27.88317498,27.88317498,27.88317498,27.32476248,27.88317498,27.32476248,27.7656124,27.88317498,27.88317498,27.32476248,27.85378573,27.88317498,28.88317498,27.88317498,28.01021251,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.32476248,27.67744465,27.32476248,27.88317498,27.32476248,27.6480554,27.32476248,27.88317498,27.32476248,27.58927131,27.88317498,27.88317498,27.32476248,27.63499413,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,27.32476248,27.82112977,28.44158749,28.44158749,27.88317498,28.01456386,27.88317498,28.44158749,27.88317498,28.14768382,27.88317498,27.88317498,27.32476248,27.79010437,27.88317498,27.88317498,27.88317498,27.88317498,27.88317498,28.44158749,27.88317498,27.9762456,27.88317498,27.88317498,27.88317498,27.88317498,28.44158749,28.44158749,27.88317498,27.91420038,1
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2
30.47070362,30.47070362,29.52929638,29.81171855,30,30,29.52929638,29.81171855,30,30,30,30,30,30,30,30,30.47070362,30.47070362,29.52929638,30.25104036,30,30,29.52929638,29.87447747,30,30,30,30,30,30,30,30,30.47070362,30.47070362,30.47070362,30.47070362,30,30,30,30,30,30,30,30,30,30,29.52929638,29.90585928,30.47070362,30.47070362,30.47070362,30.47070362,30,30,30,30,30,30,30,30,30,30,30,30,30,30.94140724,30,30.47070362,30.47070362,30.47070362,30,30.09414072,30,30,30,30,30,30,30,30,30,30,30,30,30.47070362,30.47070362,30.47070362,30.47070362,30,30,29.52929638,29.81171855,30,30,29.52929638,29.90585928,29.52929638,29.52929638,29.52929638,29.52929638,30.47070362,30.47070362,30.47070362,30.47070362,29.52929638,29.52929638,29.52929638,29.52929638,30,30,29.52929638,29.96861819,30,30,30,30,30.47070362,30.47070362,30.47070362,30.47070362,29.52929638,30,29.52929638,29.6234371,30,30,29.52929638,29.90585928,30,30,30,30,29.52929638,29.52929638,29.52929638,29.52929638,30.47070362,30.47070362,30.47070362,30.47070362,30,30,29.52929638,29.93724109,30,30,29.52929638,29.96861819,29.52929638,30.47070362,29.52929638,30,30.47070362,30.47070362,30.47070362,30.47070362,29.52929638,30,29.52929638,29.68619602,30,30,30,30,30,30,30,30,30.47070362,30.47070362,30.47070362,30.47070362,29.52929638,30,29.52929638,29.90585928,30,30,30,30,30,30,30,30,30.47070362,30.94140724,30.47070362,30.59622615,30,30,30,30,30,30,29.52929638,29.93724109,30,30,30,30,3
37.99728959,37.99728959,37.49661199,37.65199728,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,0,0,0,0,37.49796719,37.49796719,37.49796719,37.49796719,0,0,0,0,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,0,0,0,0,0,0,0,0,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,36.99728959,37.48070383,37.49796719,37.49796719,36.99728959,37.46459202,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,36.99728959,37.4812746,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,37.49796719,3
21.613601,23.22720201,21.151468,22.026468,23.22720201,23.22720201,22.76506901,23.16943538,21.613601,21.613601,21.613601,21.613601,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,21.68933501,22.09370138,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,22.151468,21.68933501,22.03593476,9.242659976,9.242659976,9.242659976,9.242659976,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,9.242659976,9.242659976,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,8.780526978,9.184893352,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,8.780526978,9.088617184,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,9.242659976,9.242659976,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,9.242659976,9.242659976,21.613601,22.151468,21.613601,21.9721808,9.242659976,9.242659976,9.242659976,9.242659976,21.613601,22.151468,21.613601,21.74806775,9.242659976,9.242659976,9.242659976,9.242659976,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,9.242659976,9.242659976,22.151468,22.151468,21.151468,21.85664755,9.242659976,9.242659976,9.242659976,9.242659976,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,8.780526978,9.184893352,21.613601,21.613601,21.613601,21.613601,8.780526978,9.242659976,8.780526978,9.088617184,21.613601,21.613601,21.613601,21.613601,9.242659976,9.242659976,9.242659976,9.242659976,21.613601,21.613601,21.151468,21.51090581,9.242659976,9.242659976,8.780526978,9.127126727,21.613601,21.613601,21.151468,21.55583438,9.242659976,9.242659976,9.242659976,9.242659976,22.151468,22.151468,21.68933501,22.09370138,9.242659976,9.242659976,8.780526978,9.191312379,21.613601,21.613601,21.613601,21.613601,9.242659976,9.242659976,9.242659976,9.242659976,21.151468,21.613601,21.151468,21.55583438,9.242659976,9.242659976,8.780526978,9.200647465,22.151468,22.151468,22.151468,22.151468,9.242659976,9.242659976,9.242659976,9.242659976,21.613601,22.151468,21.151468,21.77983931,9.242659976,9.242659976,8.780526978,9.037269586,21.613601,22.151468,21.151468,21.6287478,2
38,37.46154,38,36,38,36.77778,38,35,36,37.25926,38,35,38,38,38,38,38,37.73077,38,37,38,37.92593,38,37,36,35.57692,37,35,37,36.55555,38,36,37,36.51724,37,35,37,36.25,37,35,36,34.78572,36,34,36,36.14286,37,34,37,36.96666,37,36,37,36.96296,37,36,37,36.88461,37,36,37,33.65517,37,31,36,33.28572,36,32,33,32.60714,34,32,33,31.85715,33,31,33,32.6,33,32,33,33.44445,34,33,35,33.25926,35,33,33,33.62963,36,33,35,34.40741,36,33,36,36,36,36,37,37,37,37,33,33.82142,36,33,34,34.10714,37,32,37,34.7037,37,33,35,33.48148,35,32,34,33.11111,34,33,36,35.96296,37,34,35,33.89286,35,33,36,33.76666,36,33,33,33.74074,35,33,34,34.03571,35,33,35,33.82758,35,33,35,35.07143,37,33,34,34.31034,36,34,36,34.25,36,34,34,34.32143,35,34,36,34.5,36,34,35,34.20689,35,34,37,36.7931,37,36,37,36.82758,37,35,36,34.44828,36,34,34,34.64286,36,34,36,34.4138,36,34,36,34.74073,36,34,37,37,37,37,0
33.46623751,33.46623751,33.46623751,33.46623751,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,0,0,0,0,33.11961376,33.11961376,33.11961376,33.11961376,0,0,0,0,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,0,0,0,0,0,0,0,0,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,33.11961376,3
26.76655121,27.46689759,26.76655121,27,26.76655121,27.23344879,26,26.13570657,26,26.46689759,26,26.13468128,26,27.23344879,26,26.12571488,26.76655121,27,26.76655121,26.84736184,26,26.23344879,26,26.04668976,26,26.23344879,26,26.06285142,26.23344879,26.23344879,26,26.1975327,27,27.23344879,26.76655121,26.96109109,27,27.23344879,26,26.34913079,26,26.76655121,26,26.06387671,26,26,26,26,26,26.76655121,26,26.20906151,26.76655121,29.06620483,26.76655121,27.04529989,26.76655121,26.76655121,26,26.20906151,26.23344879,26.23344879,26,26.0186759,26,26,26,26,26.76655121,26.76655121,26.76655121,26.76655121,26,29.06620483,26,27.18467423,26,27,26,26.20097575,26,26.23344879,26,26.00972781,26.76655121,26.76655121,26.76655121,26.76655121,26,26,26,26,26.76655121,29.06620483,26.76655121,27.99303314,28.29965362,29.06620483,28.29965362,28.49129142,29.76655121,30,29.53310241,29.73320071,29,29.23344879,26.46689759,27.24849812,26.23344879,27.23344879,26,26.28517908,26.76655121,29.06620483,26,27.74216392,25.76655121,26.76655121,25.76655121,26.05533277,26.53310241,26.76655121,26.53310241,26.66928243,26.76655121,27,25.76655121,26.06387671,25.76655121,26.76655121,25.76655121,26.04374867,29.06620483,29.06620483,26,27.34146461,26.76655121,26.76655121,26.53310241,26.64982681,26,26.76655121,25.76655121,25.98214387,25.76655121,26,25.76655121,25.90662048,25.76655121,26,25.76655121,25.84825828,28.29965362,28.29965362,26.76655121,27.11497939,25.76655121,25.76655121,25.76655121,25.76655121,25.76655121,26.53310241,25.76655121,25.83042792,26.53310241,26.53310241,25.76655121,25.83042792,25.76655121,26.76655121,25.76655121,26.31578812,26.76655121,26.76655121,26,26.34843585,25.76655121,25.76655121,25.76655121,25.76655121,25.76655121,25.76655121,25.76655121,25.76655121,26.53310241,26.76655121,25,25.79112403,26.53310241,26.76655121,25.76655121,26.43975823,26,26,26,26,25.76655121,25.76655121,25.76655121,25.76655121,2
38.50407629,38.50407629,38.13009536,38.24616034,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,0,0,0,0,37.87805722,37.87805722,37.87805722,37.87805722,0,0,0,0,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,0,0,0,0,0,0,0,0,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.50407629,37.86516236,37.87805722,37.87805722,37.50407629,37.85312765,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.50407629,37.86558869,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,37.87805722,3
36,36.5,37,36,38,36.75,38,35,38,37,38,36,37,37,37,37,37,37,37,37,38,37.33333,38,37,38,37.5,38,37,38,37.5,38,37,37,37.4,38,37,37,37.2,38,37,38,37.25,38,37,38,37.25,38,37,37,36.66666,37,36,37,36.25,37,35,37,37,37,37,38,37.16667,38,36,37,36.4,37,35,37,36.75,37,36,37,36.8,37,36,36,37,38,35,37,36.66667,37,36,37,36.75,37,36,38,37.75,38,37,38,37.75,38,37,38,37,38,36,38,37.42857,38,36,37,36.75,37,36,38,38,38,38,38,37,38,36,38,37.75,38,37,37,37.4,38,37,38,37,38,36,38,37.5,38,37,37,36.85714,38,36,38,37.25,38,37,38,37.2,38,36,38,37.66666,38,37,37,37,37,37,37,36.6,37,35,37,37.25,38,37,38,37.2,38,37,37,37.4,38,37,38,37.16667,38,36,38,37.66666,38,37,37,37.33334,38,37,37,37.33334,38,37,38,37.75,38,37,38,38,38,38,38,38,38,38,37,37.44444,38,37,0
28,28,28,28,28,28,28,28,28,28,28,28,28,23.5,28,19,20,24,28,20,19,23.5,28,19,28,23.5,28,19,22,26,28,22,28,28,28,28,28,28,28,28,18,24.66667,28,18,28,28,28,28,28,26.5,28,22,18,23,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,28,16,28,25.5,28,19,28,28,28,28,28,28,28,28,28,28,28,28,22,25,28,22,28,28,28,28,20,23.75,28,19,28,28,28,28,28,28,28,28,28,28,28,28,19,23.5,28,19,28,23.5,28,19,19,24,29,19,19,23.5,28,19,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,28,16,19,23.5,28,19,28,28,28,28,19,23.5,28,19,24,26.66667,28,24,28,28,28,28,28,25,28,19,28,28,28,28,28,22,28,16,19,23.5,28,19,19,21.5,24,19,16,23,28,16,0
29.76928182,30.07696137,29.07696137,29.22653669,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.69232046,28.38464091,28.40083409,28.38464091,28.69232046,28.38464091,28.40173559,28.38464091,28.38464091,28.38464091,28.38464091,29.07696137,30.07696137,29.07696137,29.47858299,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.69232046,28.38464091,28.40273862,29.76928182,29.76928182,29.07696137,29.67037692,29.76928182,29.76928182,28.38464091,28.75387618,28.38464091,28.69232046,28.38464091,28.40002489,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,30.07696137,28.38464091,28.91285327,30.07696137,30.07696137,28.38464091,29.45985332,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,8.307347682,8.307347682,8.307347682,8.307347682,29.07696137,29.07696137,28.76928182,28.98081151,28.38464091,28.38464091,28.07696137,28.22175229,28.76928182,29.07696137,28.76928182,29.00456745,28.07696137,29.07696137,28.07696137,28.48239514,29.07696137,29.07696137,28.07696137,28.52028372,7.999668138,8.307347682,7.999668138,8.216852974,28.76928182,29.07696137,28.07696137,28.43971354,28.38464091,28.38464091,28.07696137,28.24618512,28.07696137,28.38464091,28.07696137,28.36541094,28.76928182,29.07696137,28.76928182,28.88893532,29.07696137,29.07696137,28.76928182,28.98646666,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.07696137,28.36754624,28.38464091,28.38464091,28.07696137,28.3303447,29.07696137,29.07696137,29.07696137,29.07696137,28.07696137,28.38464091,28.07696137,28.31986514,28.38464091,28.38464091,28.07696137,28.36844774,28.38464091,28.69232046,28.38464091,28.43592186,29.07696137,29.07696137,29.07696137,29.07696137,28.38464091,28.38464091,28.07696137,28.27128561,28.07696137,28.38464091,28.07696137,28.25509244,28.07696137,28.38464091,27.38464091,28.17654601,29.07696137,29.76928182,28.76928182,29.2863765,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.07696137,28.35045464,28.69232046,28.69232046,28.38464091,28.45703483,28.38464091,28.69232046,28.38464091,28.53038256,29.07696137,29.07696137,28.76928182,29.02568042,28.38464091,28.38464091,28.38464091,28.38464091,28.38464091,28.69232046,27.69232046,28.38646941,28.38464091,28.38464091,28.38464091,28.38464091,29.38464091,30.07696137,29.07696137,29.44021627,1
